58,tertiary,Manori Gorai Road; Gorai Manori Road,NULL,NULL
63,tertiary,G Church Road,NULL,NULL
65,tertiary,Manori Marve Road,NULL,NULL
68,secondary,Uttan Road,NULL,NULL
70,tertiary,Gorai Jetty Road,NULL,NULL
71,unclassified,Dana Pani Road,NULL,NULL
76,unclassified,School Road,NULL,NULL
77,unclassified,Dana Pani Road,NULL,NULL
79,unclassified,B Koliwada Road,NULL,NULL
80,tertiary,Madh Marve Road,NULL,NULL
81,tertiary,Madh Marve Road,NULL,NULL
82,tertiary,Madh Marve Road,NULL,NULL
83,tertiary,Madh Marve Road,NULL,NULL
86,tertiary,Madh Marve Road,NULL,NULL
88,unclassified,Dana Pani Road,NULL,NULL
92,service,Dharmic Math Road,NULL,NULL
93,tertiary,Madh Marve Road,NULL,NULL
97,tertiary,Madh Marve Road,NULL,NULL
101,tertiary,Madh Marve Road,NULL,NULL
103,unclassified,Killeshwar Mahadev Mandir Marg,NULL,NULL
111,tertiary,Madh Marve Road,NULL,NULL
114,tertiary,Madh Marve Road,NULL,NULL
115,tertiary,Madh Marve Road,NULL,NULL
116,tertiary,Madh Marve Road,NULL,NULL
117,tertiary,Madh Marve Road,NULL,NULL
118,unclassified,Pascal Wadi Road,NULL,NULL
119,tertiary,Madh Marve Road,NULL,NULL
120,tertiary,Madh Marve Road,NULL,NULL
121,tertiary,Madh Marve Road,NULL,NULL
122,tertiary,Madh Marve Road,NULL,NULL
124,tertiary,Madh Marve Road,NULL,NULL
125,tertiary,Madh Marve Road,NULL,NULL
131,tertiary,Madh Marve Road,NULL,NULL
133,tertiary,Madh Jetty Road,NULL,NULL
134,tertiary,Manori Marve Road,NULL,NULL
135,unclassified,Bhagwanal Indrajit Road,NULL,NULL
136,unclassified,Bhagwanal Indrajit Road,NULL,NULL
137,tertiary,Madh Marve Road,NULL,NULL
141,unclassified,Pascal Wadi Road,NULL,NULL
144,NULL,Marve - Manori ferry,NULL,NULL
154,unclassified,Narayan Dabholkar Marg,NULL,NULL
155,unclassified,Narayan Dabholkar Marg,NULL,NULL
156,unclassified,Pascal Wadi Road,NULL,NULL
159,unclassified,Bhagwanal Indrajit Road,NULL,NULL
161,living_street,Banganga Lane,NULL,NULL
162,unclassified,Jamnadas Mehta Marg,NULL,NULL
165,footway,Banganga Lane,NULL,NULL
167,footway,Banganga Road,NULL,NULL
169,unclassified,Walkeswar Road,NULL,NULL
170,unclassified,Walkeshwar Road,NULL,NULL
173,unclassified,Narayan Dabholkar Marg,NULL,NULL
174,unclassified,Raj Bhavan Road,NULL,NULL
181,unclassified,Banganga Cross Lane,NULL,NULL
184,tertiary,Madh Jetty Road,NULL,NULL
187,unclassified,Dongarsi Cross Lane,NULL,NULL
188,steps,Banganga 2nd Cross Lane,NULL,NULL
190,secondary,Uttan Road,NULL,NULL
192,unclassified,Banganga Road,NULL,NULL
193,unclassified,Jamnadas Mehta Marg,yes,NULL
194,unclassified,Jamnadas Mehta Marg,yes,NULL
195,unclassified,Narayan Dabholkar Marg,NULL,NULL
196,secondary,Jamnadas Mehta Marg,yes,NULL
197,secondary,L Jagmohandas Marg (Napean Sea Road),yes,NULL
198,unclassified,Dongarsi Cross Lane,NULL,NULL
200,unclassified,Jaganath Shankar Hetil Road,yes,NULL
201,unclassified,Jaganath Shankar Hetil Road,yes,NULL
202,unclassified,Jaganath Shankar Hetil Road,NULL,NULL
203,unclassified,Jaganath Shankar Hetil Road,NULL,NULL
204,secondary,Jamnadas Mehta Marg,yes,NULL
205,unclassified,Jaganath Shankar Hetil Road,yes,NULL
206,unclassified,Jaganath Shankar Hetil Road,NULL,NULL
210,unclassified,Jaganath Shankar Hetil Road,NULL,NULL
211,unclassified,Walkeshwar Road,NULL,NULL
212,unclassified,Walkeshwar Road,yes,NULL
213,unclassified,Walkeswar Road,yes,NULL
215,secondary,Manav Mandir Marg,yes,NULL
216,unclassified,Jaganath Shankar Hetil Road,yes,NULL
218,unclassified,Dongarsi Road,yes,NULL
219,secondary,Manav Mandir Marg,yes,NULL
220,secondary,L Jagmohandas Marg (Napean Sea Road),NULL,NULL
221,unclassified,Jaganath Shankar Hetil Road,yes,NULL
223,unclassified,Rungta Lane,NULL,NULL
226,unclassified,Walkeswar Road,NULL,NULL
227,unclassified,Pascal Wadi Road,NULL,NULL
230,NULL,Marve - Essel World Ferry,NULL,NULL
232,unclassified,N Dabholkar Marg (Harkness Road),yes,NULL
233,unclassified,N Dabholkar Marg (Harkness Road),yes,NULL
243,tertiary,Madh Marve Road,NULL,NULL
244,tertiary,Madh Marve Road,NULL,NULL
245,secondary,B G Kher Marg (Ridge Road),NULL,NULL
247,secondary,Walkeswar Road,NULL,2
249,unclassified,Pascal Wadi Road,NULL,NULL
253,tertiary,Madh Island Road,NULL,NULL
254,secondary,Madh Island Road,NULL,NULL
263,service,Daisy Lea lane,NULL,NULL
265,secondary,L Jagmohandas Marg (Napean Sea Road),NULL,NULL
266,tertiary,B G Kher Marg (Ridge Road),NULL,NULL
267,unclassified,Bhausaheb Hire Road (Mount Pleasant Road),NULL,NULL
268,unclassified,R Thakkar Marg,NULL,NULL
270,unclassified,Pascal Wadi Road,NULL,NULL
274,tertiary,Madh Jetty Road,NULL,NULL
275,unclassified,Alexander Graham Bell Marg (Powai Road),NULL,NULL
282,unclassified,L D Ruparel Marg,NULL,NULL
283,unclassified,Godrej Baug Road,NULL,NULL
285,primary,Malad Marve Road,NULL,NULL
291,tertiary,Madh Jetty Road,NULL,NULL
293,unclassified,Setalwad Marg,NULL,NULL
296,unclassified,Ruparel Cross Lane,NULL,NULL
297,unclassified,L D Ruparel Cross Marg,yes,NULL
304,unclassified,Darabsha Lane,NULL,NULL
305,service,Essel World Road,NULL,NULL
306,unclassified,L D Ruparel Marg,NULL,NULL
310,unclassified,K S Tayyabji Road No 3,yes,NULL
319,unclassified,K S Tayyabji Road No 2,yes,NULL
321,secondary,Bhula Bhai Desai Marg (Warden Road),yes,NULL
322,secondary,Bhula Bhai Desai Marg (Warden Road),yes,NULL
327,unclassified,Bomanji Petit Marg,yes,NULL
328,unclassified,K S Tayyabji Road No 1,yes,NULL
329,footway,Chiranjilal Loyalka Marg,NULL,NULL
330,unclassified,Sea Beach Road,NULL,NULL
335,steps,Chiranjilal Loyalka Marg,NULL,NULL
336,footway,Chiranjilal Loyalka Marg,NULL,NULL
340,unclassified,Patil Gali,NULL,NULL
343,tertiary,B G Kher Marg (Ridge Road),yes,NULL
344,tertiary,BG Kher Marg,yes,NULL
347,unclassified,Doctor Homi Bhaba Road,NULL,NULL
348,secondary,August Kranti Marg (Gowalia Tank Road),NULL,NULL
353,steps,Chiranjilal Loyalka Marg,NULL,NULL
354,footway,Chiranjilal Loyalka Marg,NULL,NULL
356,footway,Chiranjilal Loyalka Marg,NULL,NULL
359,unclassified,Bal Moral,NULL,NULL
364,tertiary,BG Kher Marg,NULL,NULL
366,unclassified,Bomanji Petit Marg,NULL,NULL
369,footway,Chiranjilal Loyalka Marg,NULL,NULL
370,unclassified,Sophia College Lane,NULL,NULL
373,footway,Chiranjilal Loyalka Marg,NULL,NULL
378,footway,Chiranjilal Loyalka Marg,NULL,NULL
381,unclassified,Rajabali Patel Lane,NULL,NULL
384,unclassified,Westfield Estate,NULL,NULL
385,residential,Mosque Lane,NULL,NULL
386,tertiary,B G Kher Marg (Ridge Road),NULL,NULL
389,unclassified,P S Ramile Road,NULL,NULL
392,unclassified,Dongri Gali,NULL,NULL
395,unclassified,Saher Agiary Lane,NULL,NULL
400,footway,Bonsai Garden,NULL,NULL
404,tertiary,B G Kher Marg (Ridge Road),NULL,NULL
405,unclassified,Silver Oaks Estate,NULL,NULL
408,secondary; tertiary,Yari Road,NULL,NULL
411,primary,Bassein Road,NULL,NULL
412,residential,Robert Road,NULL,NULL
414,unclassified,Navroji Gamadia Road,yes,NULL
416,unclassified,Sir Jamsetjee Road,NULL,NULL
418,unclassified,Sir Jamsetjee Road,NULL,NULL
419,tertiary,B G Kher Marg (Gibbs Road),-1,NULL
421,unclassified,Vivek Singh Lane,NULL,NULL
422,service,Sophia College service road,NULL,NULL
423,secondary,Yari Road,NULL,NULL
428,unclassified,Dadi Seth 2nd Lane,NULL,NULL
430,unclassified,Dadi Seth 1st Lane,NULL,NULL
431,living_street,Mahalakshmi Temple Lane,NULL,NULL
432,unclassified,Shreeram Gali,NULL,NULL
433,secondary,Dr Gopalrao Deshmukh Marg (Pedder Road),yes,NULL
434,secondary,August Kranti Marg; August Kranti Marg (Gowalia Tank Road),NULL,NULL
435,trunk,Dr Gopalrao Deshmukh Marg (Pedder Road),yes,NULL
436,trunk,Dr Gopalrao Deshmukh Marg (Pedder Road),yes,NULL
437,unclassified,Shreeram Gali,NULL,NULL
439,trunk,Dr Gopalrao Deshmukh Marg (Pedder Road),yes,NULL
442,trunk,Pedder Road,yes,NULL
444,trunk,Pedder Road,yes,NULL
445,secondary,Dr Gopalrao Deshmukh Marg (Pedder Road),yes,NULL
446,secondary,Walkeshwar Road,NULL,NULL
448,unclassified,Shreeram Gali,NULL,NULL
449,secondary,Walkeshwar Road,NULL,NULL
450,trunk,Dr N A Purandare Marg,yes,NULL
451,unclassified,Mahalakshmi Temple Lane,NULL,NULL
452,trunk,Hughes Road,yes,NULL
453,secondary,NS Patkar Marg,yes,NULL
454,secondary,August Kranti Marg,NULL,NULL
455,unclassified,SK Baroda Wala Marg (Altamount Road); Salebhai Karimji Barodawala Marg (Altamount Road),NULL,NULL
457,trunk,N Spatkar Marg,yes,NULL
459,trunk,Dr Gopalrao Deshmukh Marg,yes,NULL
460,unclassified,N Gamadia Cross Road,NULL,NULL
463,trunk,Dr N A Purandare Marg (Chowpatty Sea Face),yes,NULL
464,trunk,Babulnath Marg,yes,NULL
465,NULL,Borivali - Essel World Ferry,NULL,NULL
466,unclassified,NS Patkar Marg,NULL,NULL
470,unclassified,B N Cross Lane 3,NULL,NULL
479,residential,2nd Babulnath Cross Lane 2,NULL,NULL
484,secondary,Bhula Bhai Desai Marg (Warden Road),yes,NULL
485,residential,1st Babulnath Cross Lane 1,NULL,NULL
486,service,Atmaj appartments service road,NULL,NULL
488,secondary,Bhula Bhai Desai Marg (Warden Road),yes,NULL
489,secondary,Bhula Bhai Desai Marg (Warden Road),yes,NULL
490,footway,Haji Ali Causeway,NULL,NULL
491,residential,Kulpati KM Munshi Marg,NULL,NULL
496,trunk,Prabhu Chowk,yes,NULL
497,trunk,Bhula Bhai Desai Marg,yes,NULL
499,unclassified,Altamount Road,NULL,NULL
500,unclassified,Byramji Gamadia Marg,NULL,NULL
501,trunk,Pedder Road; Bhula Bhai Desai Marg,yes,NULL
502,unclassified,Tejpal Marg,NULL,NULL
504,unclassified,MLD Road,NULL,NULL
505,unclassified,Anstey Road,NULL,NULL
506,unclassified,Yari Road,NULL,NULL
507,unclassified,Vachha Gandhi Marg,yes,NULL
508,unclassified,Krishna Sangh Marg,NULL,NULL
509,secondary,Jai Prakash Road (Versova Road),NULL,NULL
510,unclassified,Bazaar Gali,NULL,NULL
511,unclassified,MLD Road,yes,NULL
513,residential,Vachha Ghandi Marg,NULL,NULL
514,residential,Captain Prakash Pethe Road,NULL,NULL
516,unclassified,ML Dahanukar Road (Carmichael Road),NULL,NULL
522,unclassified,ML Dahanukar Road (Carmichael Road),NULL,NULL
523,unclassified,Bazaar Gali,NULL,NULL
525,unclassified,Raghavji Street,NULL,NULL
526,unclassified,Laburnum Marg,1,NULL
528,residential,Mosque Lane,NULL,NULL
530,trunk,Hughes Road,yes,NULL
531,unclassified,MLD Road,yes,NULL
534,primary,N Spatkar Marg (Hughes Road),NULL,NULL
536,tertiary,Vasantrao Naik Marg (Forjet Street),NULL,NULL
537,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
539,tertiary,Vasantrao Naik Marg (Forjet Street),NULL,NULL
540,residential,Kashibai Navrange Marg (Alexandra Road),yes,NULL
543,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
544,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
548,trunk,Bhula Bhai Desai Marg,yes,NULL
549,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
552,trunk,Bhula Bhai Desai Marg,yes,NULL
553,residential,Robert Road,NULL,NULL
554,tertiary,Nanabhai Moos Road,NULL,NULL
555,residential,Napier Road,NULL,NULL
556,unclassified,MLD Road,yes,NULL
557,unclassified,MLD Road,NULL,NULL
558,unclassified,Krantiveer Vasantrao N Naik Cross Lane,NULL,NULL
560,unclassified,Kulpati K M Munshi Road,NULL,NULL
561,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
562,unclassified,MLD Road,NULL,NULL
564,tertiary,Vasantrao Naik Marg (Forjet Street),NULL,NULL
567,trunk,Pandit Madan Mohan Malviya Marg (Tardeo Road),yes,NULL
570,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
572,unclassified,Panch Marg,NULL,NULL
573,unclassified,ML Dahanukar Road,NULL,NULL
577,residential,Magdala Road,NULL,NULL
579,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
583,unclassified,Ml Dahanukar Road (Carmchael Road),NULL,NULL
585,unclassified,Ml Dahanukar Road (Carmchael Road),NULL,NULL
587,unclassified,Ml Dahanukar Road (Carmchael Road),NULL,NULL
592,residential,Papanas Wadi,1,NULL
593,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
595,trunk,Haji Ali Chowk,yes,NULL
596,trunk,Lala Lajpatrai Marg; Lala Lajpatrai Marg (Hornby Vella Road),yes,3
597,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),yes,NULL
602,secondary,Uttan Road,NULL,NULL
604,residential,Gamdavi Lane,yes,NULL
605,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
606,trunk,Lala Lajpatrai Marg; Lala Lajpatrai Marg (Hornby Vella Road),yes,3
607,primary,Keshavrao Khadye Marg (Clerk Road),yes,NULL
608,unclassified,D Mangeshkar Marg,NULL,NULL
609,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),yes,NULL
610,primary,Keshavrao Khadye Marg (Clerk Road),yes,NULL
616,residential,Captain Prakash Pethe Marg,NULL,NULL
617,residential,Shivaji Gate,NULL,NULL
620,trunk,Keshavrao Khadye Marg (Clarke Road),yes,NULL
621,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
625,trunk,Lala Lajpatrai Marg,yes,NULL
626,residential,St. Micheal's Church Road,NULL,NULL
627,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
628,trunk,Lala Lajpatrai Marg (Hornby Vella Road),yes,3
629,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),NULL,NULL
630,secondary,August Kranti Marg (Gowalia Tank Road),NULL,NULL
631,trunk,Lala Lajpatrai Marg (Hornby Vella Road),yes,3
638,tertiary,RDP Road No 4,no,NULL
639,residential,Captain Prakash Pethe Road,NULL,NULL
641,residential,Robert Road,NULL,NULL
643,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),NULL,NULL
644,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
646,primary,Veer Savarkar Rd.,no,NULL
648,tertiary,Dr Atmaram Ramchandra Rangenekar Marg,yes,NULL
649,construction,Rajiv Gandhi Sea Link (BWSL) - Northbound,NULL,NULL
650,secondary,August Kranti Marg; August Kranti Marg; August Kranti Marg (Gowalia Tank Road),NULL,NULL
652,unclassified,fisheries institute road,NULL,NULL
657,motorway,Rajiv Gandhi Sea Link,NULL,4
665,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
666,unclassified,aram nagar 2 internal road,NULL,NULL
667,trunk,Netaji Subhash Chandra Bose Road (Marine Drive),yes,NULL
668,primary,Sardar Vallabhbhai Patel Road (Sandhurst Road),NULL,NULL
670,unclassified,Gamadia Colony Road,NULL,NULL
672,trunk,Netaji Subhash Chandra Bose Road,yes,NULL
673,residential,Harishchandr Goregaonkar Road,NULL,NULL
675,unclassified,Forjet Hill Road,NULL,NULL
678,tertiary,A R Rangnekar Marg,NULL,NULL
682,residential,Captain Prakash Pethe Road,NULL,NULL
683,residential,Captain Prakash Pethe Road,NULL,NULL
684,unclassified,aram nagar 2 internal,NULL,NULL
685,secondary,August Kranti Marg,NULL,NULL
686,unclassified,Forjet Hill Road,NULL,NULL
687,primary,Keshavrao Khadye Marg (Clerk Road),NULL,NULL
688,tertiary,Goregaonkar Marg,NULL,NULL
689,footway,Bhaskar Bau Lane,NULL,NULL
690,primary,Javji Dadaji Marg (Tardeo Road),NULL,NULL
691,residential,Tukaram Javji Marg,NULL,NULL
694,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
695,unclassified,Sorab Phiroze Jehangir Road,NULL,NULL
696,unclassified,Balkrishna Baburao Nakashe Road,NULL,NULL
699,residential,Captain Prakash Pethe Road,NULL,NULL
700,footway,Bhaskar Bau Lane,NULL,NULL
701,residential,aram nagar 2 internal road,NULL,NULL
702,secondary,August Kranti Marg,NULL,NULL
703,footway,aram nagar 2 internal road,NULL,NULL
708,trunk_link,Dr R G Thadani Marg,NULL,NULL
711,secondary,P Ramabai Marg (Harvey Road),NULL,NULL
712,secondary,Nana Chowk,NULL,NULL
714,service,PAE service road,NULL,NULL
715,unclassified,Dadasaheb Vichare Road,NULL,NULL
717,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
719,trunk,Dr R G Thadani Marg,NULL,NULL
721,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
723,secondary,J Shankarsheth Marg (Girgoan Road),NULL,NULL
724,motorway,Rajiv Gandhi Sea Link - North bound,NULL,4
725,secondary,Nana Chowk,yes,NULL
726,primary,Tardeo Road,NULL,NULL
727,unclassified,Gamadia Colony Road,NULL,NULL
728,trunk_link,Dr RG Thadani Marg,NULL,NULL
733,footway,Bhendi Lane,NULL,NULL
734,secondary,Nana Chowk,NULL,NULL
735,unclassified,A P Katre Road,NULL,NULL
736,secondary,J Shankarsheth Marg (Girgoan Road),NULL,NULL
737,secondary,Nana Chowk,yes,NULL
739,residential,aram nagar 2 internal road,NULL,NULL
741,secondary,Javji Dadaji Marg (Tardeo Road),yes,NULL
742,unclassified,Kalamaharshi SM Haldankar Low Level (North),NULL,NULL
745,secondary,Mulana Shaukatali Road (Grant Road),yes,NULL
748,trunk_link,Dr RG Thadani Marg,NULL,NULL
750,secondary,Javji Dadaji Marg (Tardeo Road),yes,NULL
751,unclassified,N Bharucha Marg (Sleater Road); SLEATER ROAD,yes,NULL
752,service,Jagannath Path,NULL,NULL
753,service,Shankar Seth Lane,NULL,NULL
755,trunk,Dr R G Thadani Marg,NULL,NULL
758,unclassified,Gamadia Colony Road,NULL,NULL
759,residential,Gamadia Colony Lane,NULL,NULL
760,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),NULL,NULL
762,secondary,Mulana Shaukatali Road (Grant Road),yes,NULL
763,unclassified,N Bharucha Marg (Sleater Road),yes,NULL
764,unclassified,Worli Hill Road,NULL,NULL
767,unclassified,Janata Nagar Marg,NULL,NULL
768,unclassified,Kalamaharshi SM Haldankar Low Level (South),NULL,NULL
769,trunk,Dr Annie Besant Road (Love Grove Road); Lala Lajpatrai Marg (Hornby Vella Road),yes,NULL
773,trunk,Lala Lajpatrai Marg (Hornby Vella Road),NULL,NULL
775,unclassified,N Bharucha Marg (Sleater Road),NULL,NULL
776,unclassified,N Bharucha Marg (Sleater Road),NULL,NULL
779,trunk,Dr Annie Besant Road,yes,NULL
780,trunk,Dr Annie Besant Road,NULL,NULL
781,footway,Harishankar Moreshwar Mhatre Lane,NULL,NULL
785,unclassified,Talmaki Wadi,NULL,NULL
787,secondary,Mulana Shaukatali Road (Grant Road),NULL,NULL
789,unclassified,Seth Motilal G Sanghi Road,NULL,NULL
792,tertiary,French Bridge,NULL,NULL
796,service,Tardeo Tower,NULL,NULL
797,unclassified,M Sanghi Marg,NULL,NULL
799,trunk,U turn,yes,NULL
800,unclassified,Frere Bridge Lower Level South,NULL,NULL
801,unclassified,Lok-Kavi Kisan Sawant Road,NULL,NULL
803,trunk,Dr Annie Besant Road (Love Grove Road),yes,NULL
805,trunk,Dr Annie Besant Road,yes,NULL
807,residential,Raghav Wadi,NULL,NULL
808,secondary,A Irani Bridge,NULL,NULL
810,trunk,Dr Annie Besant Road,yes,NULL
811,trunk,Dr Annie Besant Road (Love Grove Road),-1,NULL
812,secondary,Sir Pochkhanwala Marg,NULL,NULL
814,trunk,Dr Annie Besant Road (Love Grove Road),NULL,NULL
818,living_street,Sleater Marg 1st Cross Lane,NULL,NULL
821,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
822,unclassified,B G Kher Marg,NULL,NULL
830,unclassified,Haji Ali Govt Colony Road,NULL,NULL
832,primary,Warerkar Bridge,NULL,NULL
834,secondary,Frere Bridge,NULL,NULL
838,living_street,Sleater Marg 2nd Cross Lane,NULL,NULL
843,trunk,Dr Annie Besant Road,NULL,NULL
844,trunk_link,Khan Abdul Gaffar Khan Marg,NULL,NULL
852,trunk,Dr Annie Besant Road (Love Grove Road),NULL,NULL
854,unclassified,M Sanghi Marg,NULL,NULL
858,residential,St. Micheal's Church Road,NULL,NULL
865,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),NULL,NULL
866,unclassified,Hatutma Sitaram Ghadi Gaonkar Street,yes,NULL
867,living_street,Jehangir Daji Lane,NULL,NULL
868,trunk,Dr Annie Besant Road,NULL,NULL
869,unclassified,Vital Bhai Patel Marg,yes,NULL
870,primary,Bakery Lane,NULL,NULL
871,primary,Prakash Pethe Marg (Cuffe Parade Road),NULL,NULL
875,primary,Javji Dadaji Marg (Tardeo Road),NULL,NULL
877,living_street,Jehangir Daji Cross Lane,NULL,NULL
880,unclassified,Jehangir Daji Lane,NULL,NULL
881,secondary,Sir Pochkhanwala Marg,NULL,NULL
882,unclassified,Sir Pochkhanwala Marg,NULL,NULL
884,unclassified,B G Kher Marg,1,NULL
887,trunk,Dr Annie Besant Road (Love Grove Road),NULL,NULL
888,unclassified,Ratan Tata Marg,NULL,NULL
891,tertiary,Jagannath Shankarsheth Marg,NULL,NULL
894,tertiary,J Palkar Road,NULL,NULL
897,trunk,Dr Annie Besant Road,yes,NULL
898,trunk,Dr Annie Besant Road,yes,NULL
903,unclassified,Wadia Path,NULL,NULL
904,tertiary,A R Rangnekar Marg,NULL,NULL
905,unclassified,Awabai Kashinath Street,NULL,NULL
908,primary,Sardar Vallabhbhai Patel Road (Sandhurst Road),NULL,NULL
909,trunk,Dr Annie Besant Road,yes,NULL
912,unclassified,Wadalal A Patel Road (Proctor Road),NULL,NULL
916,primary,Pandit Madan Mohan Malviya Marg (Tardeo Road),NULL,NULL
917,trunk,Dr Annie Besant Road (Love Grove Road),yes,NULL
929,unclassified,Proctor Road,NULL,NULL
930,service,Aditya apartments,NULL,NULL
940,trunk,Dr Annie Besant Road,yes,NULL
945,unclassified,Proctor Road,NULL,NULL
948,trunk,Dr Annie Besant Road (Worli Road),yes,NULL
951,primary,Mama Paramanand Marg,NULL,NULL
952,trunk,Dr R G Thadani Marg,NULL,NULL
957,secondary,Patthe Bapurao Marg (Falkland Road),NULL,NULL
958,primary,J Boman Behram Marg (Bellasis Road),NULL,NULL
961,unclassified,Proctor Road,NULL,NULL
964,unclassified,Proctor Road,NULL,NULL
967,unclassified,M Sanghi Marg,NULL,NULL
970,secondary,Jai Prakash Road (Versova Road),NULL,NULL
971,unclassified,Phulajibuva Nagre Path,NULL,NULL
972,tertiary,Allibhai Premji Marg (Foras Road),NULL,NULL
976,unclassified,Awabai Kashinath Street,NULL,NULL
978,service,Wadi Lane,NULL,NULL
980,unclassified,Shamrao Vithal Road,yes,NULL
986,unclassified,N Bharucha Marg (Sleater Road),NULL,NULL
987,residential,TL Wasvani Road,yes,NULL
988,secondary,Dr Dadasaheb Bhadkamkar Marg,NULL,NULL
989,tertiary,Sudam Kalu Ahire Marg,NULL,NULL
1003,residential,Pilot Bandar Road,NULL,NULL
1007,unclassified,Ratan Tata Marg,NULL,NULL
1008,residential,Saidham Wadi,NULL,NULL
1010,unclassified,Falkland Road (low side),NULL,NULL
1017,residential,Paper Mill Lane,NULL,NULL
1018,unclassified,Sane Guruji Marg,NULL,NULL
1024,unclassified,Chunam Lane,NULL,NULL
1025,unclassified,Golpha Devi Mandir Marg,NULL,NULL
1026,secondary,Patthe Bapurao Marg (Falkland Road),NULL,NULL
1030,primary,Nanabhai Moos Marg (Upper Colaba Road),NULL,NULL
1031,residential,TL Wasvani Road,yes,NULL
1032,residential,TL Wasvani Road,yes,NULL
1033,unclassified,Kharset Ji Rana Lane,NULL,NULL
1034,unclassified,Ganpat Jadhav Marg,NULL,NULL
1037,unclassified,C R Marg,yes,NULL
1038,unclassified,Lady Pochkhanwala Road,NULL,NULL
1039,trunk,Dr Annie Besant Road,yes,NULL
1041,unclassified,B G Kher Marg,NULL,NULL
1046,service,Behind Ballasis Bridge,NULL,NULL
1047,trunk,Dr Annie Besant Road (Love Grove Road),yes,NULL
1049,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
1053,service,Bane Compound,NULL,NULL
1054,unclassified,Bodyguard Lane,NULL,NULL
1058,unclassified,Lady Pochkhanwala Road,NULL,NULL
1061,unclassified,Vital Bhai Patel Marg,yes,NULL
1062,unclassified,Lady Pochkhanwala Road,NULL,NULL
1063,primary,J Boman Behram Marg (Bellasis Road),NULL,NULL
1068,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
1069,trunk,Khan Abdul Gaffar Khan Marg,yes,NULL
1072,unclassified,Topiwala Lane,NULL,NULL
1073,trunk,Ganpatrao Kadam Marg,yes,NULL
1074,unclassified,V B Worlikar Marg,NULL,NULL
1076,residential,GD Somani Road,yes,NULL
1077,unclassified,Tara Temple Lane,NULL,NULL
1079,service,Naaz Cinema Compound,NULL,NULL
1080,secondary,Worli Naka,yes,NULL
1081,unclassified,Tribhuvan Road,NULL,NULL
1082,unclassified,Golpha Devi Mandir Marg,NULL,NULL
1084,service,Swastik Cinema Compound,NULL,NULL
1085,primary,Maharshi Karve Road (Queen's Road),NULL,NULL
1087,secondary,Mulana Shaukatali Road (Grant Road),NULL,NULL
1088,residential,GD Somani Road,yes,NULL
1090,primary,Dr E Moses Marg,NULL,NULL
1091,secondary,G M Bhosle Marg,yes,NULL
1099,primary,Maharshi Karve Road (Queen's Road); R R Roy Marg (Charni Road); Raja Ram Mohan Roy Road (Charni Road); Maharshi Karve Road (Queen's Road),NULL,NULL
1100,tertiary,Raja Ram Mohan Roy Road (Charni Road),NULL,NULL
1102,primary,Dr E Moses Marg (Haines Road),NULL,NULL
1103,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
1104,unclassified,Solanki Path,NULL,NULL
1108,secondary,GM Bhosle Marg,yes,NULL
1109,secondary,Ganapatrao Kadam Marg,yes,NULL
1110,unclassified,Uranwala Path,NULL,NULL
1111,service,Tara Temple Cross Lane,NULL,NULL
1116,secondary,Sir Pochkhanwala Road,NULL,NULL
1117,unclassified,Sir Pochkhanwala Marg,NULL,NULL
1119,secondary,Ganpatrao Kadam Marg,yes,NULL
1120,trunk,Khan Abdul Gaffar Khan Marg,NULL,NULL
1121,residential,Sadhu Vaswani Road,NULL,NULL
1125,unclassified,V B Worlikar Marg,NULL,NULL
1129,unclassified,Sir Pochkhanwala Marg,NULL,NULL
1136,secondary,G M Bhosle Marg,NULL,NULL
1140,unclassified,V B Worlikar Marg,NULL,NULL
1142,trunk,Prabhadevi New Road,NULL,NULL
1144,secondary,DM Bhosle Marg; GM Bhosle Marg; DM Bhosle Marg,NULL,NULL
1149,service,Tara Baug Estate,NULL,NULL
1156,residential,GD Somani Road,yes,NULL
1160,unclassified,Sane Guruji Marg,NULL,NULL
